note_id	type	title	desc	video_url	time	last_update_time	user_id	nickname	avatar	liked_count	collected_count	comment_count	share_count	ip_location	image_list	tag_list	last_modify_ts	note_url	source_keyword	xsec_token
69f1d679000000001f0024f2	video	千万不要用AI软件去算命！	千万！千万！ 千万不要用AI软件去算命！#内容过于真实[话题]# #脑洞大开[话题]# #AI[话题]#	http://sns-video-v6.xhscdn.com/stream/1/110/259/01e9f1cb094d847d010370039dd8af8af7_259.mp4	1.77746E+12	1.77746E+12	5abfac394eacab391682aeda	雄十一浪	https://sns-avatar-qc.xhscdn.com/avatar/61e0d2389b3c5b312955c193.jpg	6万	1.1万	1426	3310	四川	http://sns-webpic-qc.xhscdn.com/202605221134/0cada9a3849664b083e99c2233a9e7b6/spectrum/1040g0k031vhq748dkc004a45jam3jbmq1urenq8!nd_dft_wlteh_webp_3	"内容过于真实,脑洞大开,AI"	1.77942E+12	https://www.xiaohongshu.com/explore/69f1d679000000001f0024f2	AI算命	ABubtNIc3iedaXC7gTdXDnAgqjsP-CaDY_1_BwFZW-irs=
67a7468a000000002503d48c	video	狂准！2步把你的deepseek调教成独家玄学大师	#deepseek[话题] #ai[话题] #人工智能[话题]	http://sns-video-v6.xhscdn.com/stream/79/110/259/01e7a746894886a90103700394e56fd07f_259.mp4	1.73902E+12	1.73902E+12	60489d680000000001003730	梦璐没在怕	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31edja7q8h6005o28jlk08dpggdjbmoo	1.4万	6855	396	1367		http://sns-webpic-qc.xhscdn.com/202605221135/5df1c113bd2f446630df46545556110d/1040g00831dl1ivks08005o28jlk08dpg8em3928!nd_dft_wlteh_webp_3	"deepseek,ai,人工智能"	1.77942E+12	https://www.xiaohongshu.com/explore/67a7468a000000002503d48c	AI算命	ABD01HRsOQBkmV7Urd5KWQq6qI2YMhOckyIvA29KZjpL4=
67a1fb940000000029039370	normal	DeepSeek算高考分🙂考完的人来辟谣	一点也不准。。。别信了 #DeepSeek[话题] #DeepSeek算命[话题] #成绩查询[话题] #听说DeepSeek会算命[话题] #高考查分[话题]		1.73867E+12	1.73867E+12	66f50f79000000001d02188e	麻糍苹果🍎	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31djdosdh126g5pnl1tsnc64e3p943cg	8697	1651	683	527		"http://sns-webpic-qc.xhscdn.com/202605221135/77042295e9916880a046f52fb3bd6ce1/1040g2sg31dfs6hul165g5pnl1tsnc64enc9hloo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202605221135/b9a1cbc44e0ddf571297b959b549a15e/1040g2sg31dfs6hul16505pnl1tsnc64e2pkkv0o!nd_dft_wgth_webp_3"	"DeepSeek,DeepSeek算命,成绩查询,听说DeepSeek会算命,高考查分"	1.77942E+12	https://www.xiaohongshu.com/explore/67a1fb940000000029039370	AI算命	AB8tnh18ExiPtA0Dqlr1E3FYIZjMJWNqHCgcUJxOeCPGg=
67a09988000000002900c7d1	normal	前世过的挺精彩啊	用deepseek算了一下前世（纯娱乐），外貌倒是挺像的，看看经历，合着就这辈子最平凡[doge]#deepseek[话题] #前世今生[话题] #人工智能[话题]		1.73858E+12	1.73858E+12	63e628660000000027028a68	？？？	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31kn992veio5g5ov651j9t2j8ds861j0	7415	3317	1881	3744		"http://sns-webpic-qc.xhscdn.com/202605221135/465c577538464bc78cb05446fb1f8f89/1040g2sg31degvhr80udg5ov651j9t2j854lih9g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202605221135/c67c3f63a46656930fa283b7ee92dc4d/1040g00831degvhrj0s6g5ov651j9t2j86p0j88g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202605221135/268ed1cf11e0ce1ded285730ea7a9aa5/1040g2sg31degvhrh10dg5ov651j9t2j8hu06d18!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202605221135/21528d551735bfacb98554e8d83f63cb/1040g2sg31degvhrh0kdg5ov651j9t2j8ne091o0!nd_dft_wlteh_webp_3"	"deepseek,前世今生,人工智能"	1.77942E+12	https://www.xiaohongshu.com/explore/67a09988000000002900c7d1	AI算命	ABCqH_yZ6yY4DKEw_13Ltcx3Sx0rhfQiyBkezc004cEq4=
69ed73af000000001f006ea9	normal	玩一玩。信则有不信则无。	你是一名资深命理学家，熟读八字提要、天元巫咸、五行精纪、三命通会、渊海子平，滴天髓征义、穷通宝鉴、子平真诠评注等命理古籍...请根据以下信息进行深度命盘解析... #ds人设[话题] #ai聊天[话题] #deepseek[话题] #ai命理[话题] #正缘[话题] #科学的尽头是玄学[话题] #信则有不信则无[话题]		1.77717E+12	1.77717E+12	66a71047000000001d030758	五十三天的孤单	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dbv911c106g5pl7213ne1qop62v7g0	6917	5401	235	1370	陕西	"http://sns-webpic-qc.xhscdn.com/202605221135/feb22fe7cb6528e0df39b19675afa234/1040g00831vdieotu2q4g5pl7213ne1qotc4carg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202605221135/ae831bfcd5d3a0063fb1d856b2ddec6b/1040g00831vdieotu2q2g5pl7213ne1qouhp1bvo!nd_dft_wlteh_webp_3"	"ds人设,ai聊天,deepseek,ai命理,正缘,科学的尽头是玄学,信则有不信则无"	1.77942E+12	https://www.xiaohongshu.com/explore/69ed73af000000001f006ea9	AI算命	ABpwLB5czphYti2XxEspsF2rahXbTRO2WYOPvrXHKov6w=
695101d5000000001e03126f	normal	Gemini高强度赛博算命有感	最近高强度用gemini算8字和星盘...我问Gemini，所以人的一生真的就是写定的剧本吗？Gemini说，命运是一个引力场，而不是单行道... #gemini3[话题]		1.76692E+12	1.76692E+12	65c7538d0000000013037d6f	尖椒兔	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pgcqvipig005pe7ae6kuvbfnoa9b1o	5344	3571	207	813		http://sns-webpic-qc.xhscdn.com/202605221135/166830187dce6489c02a76f51c9e541f/notes_pre_post/1040g3k831qkofjc50a0g5pe7ae6kuvbfkm6re28!nd_dft_wlteh_webp_3	gemini3	1.77942E+12	https://www.xiaohongshu.com/explore/695101d5000000001e03126f	AI算命	ABB7cxDO8hlWEA4rF2lTUbOczzWGqMIcd-x06wtxiZnZU=
696973d5000000001a036ca0	normal	不是说ds算的准吗？	把我的盘给到ds... #哈利波特[话题] #蛇院风[话题] #职称[话题] #有时候真的很无助[话题] #deepseek[话题]		1.76852E+12	1.76852E+12	5b32a220e8ac2b6d4f2a53f1	4566	https://sns-avatar-qc.xhscdn.com/avatar/5b32a97ad2c8a546bf976b2b.jpg	5262	984	249	262		http://sns-webpic-qc.xhscdn.com/202605221135/a921fe809647efceef646ae502e8fbf1/note_pre_post_uhdr/1040g3r031rclb2js00004a6k00h20kvht3fnvk8!nd_dft_wgth_webp_3	"哈利波特,蛇院风,职称,有时候真的很无助,deepseek"	1.77942E+12	https://www.xiaohongshu.com/explore/696973d5000000001a036ca0	AI算命	AB5p7G4LHeSip_MMWFfJS_gLwfYowkvuUMY3aHUIXy5YU=
67c41221000000000b017c4f	normal	DEEPSEEK塔罗牌抽牌调教指令	蓝色部分 基本准，和手抽的对应上很多张... #塔罗牌分享[话题] #AI人工智能[话题] #塔罗[话题] #AI聊天[话题] #deepseek[话题] #指令[话题] #挑战人工智能[话题]		1.7409E+12	1.7409E+12	648f02cf0000000012034e4e	竹竹🔮原创	https://sns-avatar-qc.xhscdn.com/avatar/seller_68b2a62c6185060001634811	4417	2730	77	1301		"http://sns-webpic-qc.xhscdn.com/202605221135/7d637c8b69c99198eff057ea30056abd/1040g00831eh5ejl60kd05p4f0b7kmjie30oi020!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202605221135/bbc51bc797bfcdb1383a7e4fbaef8e79/1040g00831eh5ejl6gm6g5p4f0b7kmjied1bh5fg!nd_dft_wlteh_webp_3"	"塔罗牌分享,AI人工智能,塔罗,AI聊天,deepseek,指令,挑战人工智能"	1.77942E+12	https://www.xiaohongshu.com/explore/67c41221000000000b017c4f	AI算命	ABQ77f8ZXkMox5mpo8l364uuiDU7-vbGYGFUVwPlPlmZ4=
67973a6d0000000018006225	normal	DeepSeek算命是这样回复我的	虽然八字可能显示合适，但她的个人倾向更重要。还挺想哭的😭 #奇怪的文化输出[话题] #重要的东西[话题] #DeepSeek[话题]		1.73796E+12	1.73796E+12	591d215c5e87e7411011b64e	万木春	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v3s71nhii0049glfuglpdiejd6cdjo	4287	1451	290	540		http://sns-webpic-qc.xhscdn.com/202605221135/01bbef23a885966ba9736d37dbd7e465/1040g00831d5c41l1h00049glfuglpdiems9utoo!nd_dft_wgth_webp_3	"奇怪的文化输出,重要的东西,DeepSeek"	1.77942E+12	https://www.xiaohongshu.com/explore/67973a6d0000000018006225	AI算命	ABkzhQaYrXfA25lmYrPE93CUs67gfnTmuVxny7OO6RJlk=
67a0bcf1000000002902e5ce	normal	不要用ds算命了	怎么回事[失望R]给我把谁的八字算过来了 #deepseek[话题] #deepseek算命[话题] #deepseek模型[话题]		1.73859E+12	1.73859E+12	5d3b26960000000010028608	彩虹富婆	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31va5n8023q605n9r4qb451g85fieq0g	4253	1167	2913	2043		http://sns-webpic-qc.xhscdn.com/202605221135/f93c958706a84ff7b23db3583582dd54/1040g00831del9s5ggs6g5n9r4qb451g85bu4j68!nd_dft_wlteh_webp_3	"deepseek,deepseek算命,deepseek模型"	1.77942E+12	https://www.xiaohongshu.com/explore/67a0bcf1000000002902e5ce	AI算命	ABCqH_yZ6yY4DKEw_13Ltcx5W1GkLqFbKUvdNAM3wpNCQ=
